register_pair,successful_simulations,total_simulations,success_rate,success_rate_percent
hc_o_26 + store_dest_addr_ex_o_tag,64,1104,0.057971014492753624,5.797101449275362
alu_operator_o_mode + rdata_q_tag,399,6912,0.05772569444444445,5.772569444444445
alu_operator_o_mode + rdata_offset_q_tag,110,1920,0.057291666666666664,5.729166666666666
alu_operand_a_ex_o_tag + hc_o_26,63,1104,0.057065217391304345,5.706521739130435
alu_operator_o_mode/hc_o + tpr_load_store_mode/hc_o,66,1168,0.05650684931506849,5.650684931506849
alu_operator_o_mode + data_type_q_tag,108,1920,0.05625,5.625
alu_operand_b_ex_o_tag + hc_o_26,62,1104,0.05615942028985507,5.615942028985507
alu_operator_o_mode + tpr_load_store_enable/hc_o,34,608,0.05592105263157895,5.592105263157895
alu_operator_o_mode + lsu_reg/hc_o,32,576,0.05555555555555555,5.555555555555555
alu_operator_o_mode + tpr_load_store_mode/hc_o,33,608,0.054276315789473686,5.427631578947369
rf_reg[0] + rf_reg[15],26,480,0.05416666666666667,5.416666666666667
csr_group12/hc_o + id_group0/hc_o,61,1168,0.052226027397260275,5.222602739726027
csr_group15/hc_o + id_group0/hc_o,61,1168,0.052226027397260275,5.222602739726027
alu_operator_o_mode/hc_o + tpr/hc_o_32,223,4336,0.051429889298892986,5.142988929889299
alu_operator_o_mode + rs1_o_tag,49,960,0.051041666666666666,5.104166666666667
alu_operator_o_mode + data_we_q_tag,49,960,0.051041666666666666,5.104166666666667
alu_operator_o_mode + regfile_alu_waddr_ex_o_tag,673,13248,0.050800120772946857,5.080012077294685
alu_operand_c_ex_o_tag + alu_operator_o_mode,48,960,0.05,5.0
check_s1_o_tag + sp_o_26,2,40,0.05,5.0
sp_o_26 + store_dest_addr_ex_o_tag,2,40,0.05,5.0
sp_o_26 + use_store_ops_ex_o,2,40,0.05,5.0
alu_operand_a_ex_o_tag + sp_o_26,2,40,0.05,5.0
alu_operand_b_ex_o_tag + sp_o_26,2,40,0.05,5.0
alu_operator_o_mode/hc_o + tcr/hc_o_32,215,4336,0.04958487084870849,4.958487084870849
alu_operand_a_ex_o_tag + id_group2/hc_o,15,304,0.049342105263157895,4.934210526315789
id_group2/hc_o + use_store_ops_ex_o,15,304,0.049342105263157895,4.934210526315789
csr_group12/hc_o + id_group1/hc_o,54,1168,0.046232876712328765,4.623287671232877
csr_group15/hc_o + id_group1/hc_o,54,1168,0.046232876712328765,4.623287671232877
tpr_load_store_mode/hc_o + use_store_ops_ex_o/hc_o,28,608,0.046052631578947366,4.605263157894736
tpr_load_store_enable/hc_o + use_store_ops_ex_o/hc_o,28,608,0.046052631578947366,4.605263157894736
alu_operand_b_ex_o_tag + id_group3/hc_o,14,304,0.046052631578947366,4.605263157894736
check_s1_o_tag + id_group5/hc_o,14,304,0.046052631578947366,4.605263157894736
tcr_load_store/hc_o + tcr_load_store/sd_o,7,152,0.046052631578947366,4.605263157894736
alu_operator_o_mode + memory_set_o_tag,43,960,0.04479166666666667,4.479166666666667
csr_group12/hc_o + id_group2/hc_o,52,1168,0.04452054794520548,4.4520547945205475
csr_group15/hc_o + id_group2/hc_o,52,1168,0.04452054794520548,4.4520547945205475
store_dest_addr_ex_o_tag/hc_o + tpr_load_store_mode/hc_o,27,608,0.044407894736842105,4.440789473684211
store_dest_addr_ex_o_tag/hc_o + tpr_load_store_enable/hc_o,27,608,0.044407894736842105,4.440789473684211
check_s1_o_tag/hc_o + tpr_load_store_mode/hc_o,27,608,0.044407894736842105,4.440789473684211
check_s1_o_tag/hc_o + tpr_load_store_enable/hc_o,27,608,0.044407894736842105,4.440789473684211
alu_operator_o_mode + rf_reg[15],42,960,0.04375,4.375
alu_operand_a_ex_o_tag + alu_operand_a_ex_o_tag/hc_o,14,320,0.04375,4.375
store_dest_addr_ex_o_tag + store_dest_addr_ex_o_tag/hc_o,14,320,0.04375,4.375
use_store_ops_ex_o + use_store_ops_ex_o/hc_o,14,320,0.04375,4.375
alu_operand_b_ex_o_tag + alu_operand_b_ex_o_tag/hc_o,14,320,0.04375,4.375
check_s1_o_tag + check_s1_o_tag/hc_o,14,320,0.04375,4.375
tcr/hc_o_32 + tpr/hc_o_32,2169,50352,0.0430767397521449,4.30767397521449
id_stage/hc_o + tpr/hc_o_32,722,16784,0.04301715919923737,4.301715919923737
rf_reg[0] + rf_reg[16],20,480,0.041666666666666664,4.166666666666666
rf_reg[12] + rf_reg[3],20,480,0.041666666666666664,4.166666666666666
rf_reg[22] + rf_reg[4],20,480,0.041666666666666664,4.166666666666666
rf_reg[25] + rf_reg[5],20,480,0.041666666666666664,4.166666666666666
rf_reg[24] + rf_reg[6],20,480,0.041666666666666664,4.166666666666666
rf_reg[19] + rf_reg[7],20,480,0.041666666666666664,4.166666666666666
rf_reg[18] + rf_reg[8],20,480,0.041666666666666664,4.166666666666666
rf_reg[21] + rf_reg[9],20,480,0.041666666666666664,4.166666666666666
rf_reg[10] + rf_reg[20],20,480,0.041666666666666664,4.166666666666666
