register_pair,successful_simulations,total_simulations,success_rate,success_rate_percent
hc_o_5 + tpr_load_store_enable/hc_o,32,1680,0.01904761904761905,1.9047619047619049
csr_group12/hc_o + rdata_q_tag,32,1680,0.01904761904761905,1.9047619047619049
csr_group15/hc_o + rdata_q_tag,32,1680,0.01904761904761905,1.9047619047619049
if_stage/hc_o + lsu_reg/hc_o,16,840,0.01904761904761905,1.9047619047619049
pc_if_o_tag/hc_o + rdata_q_tag,32,1728,0.018518518518518517,1.8518518518518516
memory_set_o_tag/hc_o + rdata_q_tag,32,1728,0.018518518518518517,1.8518518518518516
hc_o_5 + pc_if_o_tag/hc_o,32,1728,0.018518518518518517,1.8518518518518516
hc_o_5 + memory_set_o_tag/hc_o,32,1728,0.018518518518518517,1.8518518518518516
id_group9/hc_o + rdata_q_tag,16,864,0.018518518518518517,1.8518518518518516
alu_operator_o_mode/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
alu_operator_o_mode/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
tpr_arith/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
tpr_branch/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
tpr_branch/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
tpr_jump/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
tpr_jump/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
tpr_load_store_mode/hc_o + tpr_shift/hc_o,16,876,0.0182648401826484,1.82648401826484
tpr_load_store_enable/hc_o + tpr_shift/hc_o,16,876,0.0182648401826484,1.82648401826484
tpr_comparison/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
tpr_comparison/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
tpr_load_store_mode/hc_o + tpr_logical/hc_o,16,876,0.0182648401826484,1.82648401826484
tpr_load_store_enable/hc_o + tpr_logical/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_arith/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_branch/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_jump/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_shift/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_comparison/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_logical/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_load_store/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
rdata_offset_q_tag/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
data_type_q_tag/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
rdata_q_tag/hc_o + tpr_load_store_mode/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_arith/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_branch/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_jump/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_shift/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_comparison/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
tcr_logical/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
rdata_offset_q_tag/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
data_type_q_tag/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
rdata_q_tag/hc_o + tpr_load_store_enable/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + id_group0/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + id_group0/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + id_group1/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + id_group1/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + id_group3/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + id_group3/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + id_group4/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + id_group4/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + id_group5/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + id_group5/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + id_group6/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + id_group6/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + id_group7/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + id_group7/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + id_group8/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + id_group8/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group0/hc_o + csr_group12/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group0/hc_o + csr_group15/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group1/hc_o + csr_group12/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group1/hc_o + csr_group15/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + csr_group2/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group15/hc_o + csr_group2/hc_o,16,876,0.0182648401826484,1.82648401826484
csr_group12/hc_o + csr_group3/hc_o,16,876,0.0182648401826484,1.82648401826484
